filename,clip_id
2020-08-26/[b827eb0a63c9][2020-08-26T11-04-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-229.flac,[b827eb0a63c9][2020-08-26T11-04-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-229
2020-10-19/[b827ebd63759][2020-10-19T16-04-10Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0].flac,[b827ebd63759][2020-10-19T16-04-10Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0]
2020-08-28/[b827eb0a63c9][2020-08-28T02-27-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-430.flac,[b827eb0a63c9][2020-08-28T02-27-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-430
2020-08-28/[b827ebb954cd][2020-08-28T18-19-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-1254.flac,[b827ebb954cd][2020-08-28T18-19-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-1254
2020-08-31/[b827ebbc6e34][2020-08-31T11-09-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-1016.flac,[b827ebbc6e34][2020-08-31T11-09-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-1016
2020-10-29/[b827ebd63759][2020-10-29T16-30-14Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0].flac,[b827ebd63759][2020-10-29T16-30-14Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0]
2020-08-26/[b827eb0a63c9][2020-08-26T12-50-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-325.flac,[b827eb0a63c9][2020-08-26T12-50-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-325
2020-10-27/[b827ebd63759][2020-10-27T23-32-14Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0].flac,[b827ebd63759][2020-10-27T23-32-14Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0]
2020-10-26/[b827ebd63759][2020-10-26T23-40-14Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0].flac,[b827ebd63759][2020-10-26T23-40-14Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0]
2020-08-30/[b827ebf3744c][2020-08-30T18-38-04Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0][]-2115.flac,[b827ebf3744c][2020-08-30T18-38-04Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0][]-2115
2020-10-26/[b827ebd63759][2020-10-26T09-57-05Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0].flac,[b827ebd63759][2020-10-26T09-57-05Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0]
2020-10-18/[b827ebb511fa][2020-10-18T05-03-05Z][manual][---][de313d12d7f31937615be80cc47a1ad9].flac,[b827ebb511fa][2020-10-18T05-03-05Z][manual][---][de313d12d7f31937615be80cc47a1ad9]
2020-08-31/[b827eb0a63c9][2020-08-31T05-12-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-443.flac,[b827eb0a63c9][2020-08-31T05-12-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-443
2020-10-30/[b827ebd63759][2020-10-30T01-38-04Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0].flac,[b827ebd63759][2020-10-30T01-38-04Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0]
2020-08-25/[b827ebb954cd][2020-08-25T12-09-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-868.flac,[b827ebb954cd][2020-08-25T12-09-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-868
2020-10-26/[b827ebd63759][2020-10-26T21-10-15Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0].flac,[b827ebd63759][2020-10-26T21-10-15Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0]
2020-08-23/[b827eb52c6ce][2020-08-23T04-19-16Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0][]-2.flac,[b827eb52c6ce][2020-08-23T04-19-16Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0][]-2
2020-08-25/[b827eb712b1a][2020-08-25T09-49-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-901.flac,[b827eb712b1a][2020-08-25T09-49-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-901
2020-08-22/[b827ebf3744c][2020-08-22T19-52-05Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0][]-12.flac,[b827ebf3744c][2020-08-22T19-52-05Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0][]-12
2020-08-23/[b827eb712b1a][2020-08-23T21-23-05Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-27.flac,[b827eb712b1a][2020-08-23T21-23-05Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-27
2020-08-28/[b827ebb954cd][2020-08-28T06-39-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-1623.flac,[b827ebb954cd][2020-08-28T06-39-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-1623
2020-08-31/[b827ebf3744c][2020-08-31T15-43-05Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0][]-1447.flac,[b827ebf3744c][2020-08-31T15-43-05Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0][]-1447
2020-08-30/[b827eb0a63c9][2020-08-30T02-30-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-614.flac,[b827eb0a63c9][2020-08-30T02-30-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-614
2020-08-31/[b827ebf3744c][2020-08-31T21-39-05Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0][]-53.flac,[b827ebf3744c][2020-08-31T21-39-05Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0][]-53
2020-10-29/[b827ebd63759][2020-10-29T20-31-24Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0].flac,[b827ebd63759][2020-10-29T20-31-24Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0]
2020-10-29/[b827ebd63759][2020-10-29T13-26-14Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0].flac,[b827ebd63759][2020-10-29T13-26-14Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0]
2020-10-30/[b827ebd63759][2020-10-30T00-57-24Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0].flac,[b827ebd63759][2020-10-30T00-57-24Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0]
2020-08-27/[b827eb0a63c9][2020-08-27T03-34-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-431.flac,[b827eb0a63c9][2020-08-27T03-34-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-431
2020-08-26/[b827eb712b1a][2020-08-26T20-04-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-11.flac,[b827eb712b1a][2020-08-26T20-04-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-11
2020-10-26/[b827ebd63759][2020-10-26T04-44-25Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0].flac,[b827ebd63759][2020-10-26T04-44-25Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0]
2020-09-02/[b827eb0a63c9][2020-09-02T09-57-05Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-633.flac,[b827eb0a63c9][2020-09-02T09-57-05Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-633
2020-09-02/[b827eb0a63c9][2020-09-02T02-56-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-416.flac,[b827eb0a63c9][2020-09-02T02-56-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-416
2020-10-20/[b827ebd63759][2020-10-20T18-01-52Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0].flac,[b827ebd63759][2020-10-20T18-01-52Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0]
2020-10-28/[b827ebd63759][2020-10-28T10-12-14Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0].flac,[b827ebd63759][2020-10-28T10-12-14Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0]
2020-08-26/[b827eb712b1a][2020-08-26T22-01-05Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-42.flac,[b827eb712b1a][2020-08-26T22-01-05Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-42
2020-08-28/[b827ebb954cd][2020-08-28T17-47-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-1244.flac,[b827ebb954cd][2020-08-28T17-47-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-1244
2020-10-29/[b827ebd63759][2020-10-29T06-47-05Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0].flac,[b827ebd63759][2020-10-29T06-47-05Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0]
2020-08-23/[b827eb712b1a][2020-08-23T00-29-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-422.flac,[b827eb712b1a][2020-08-23T00-29-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-422
2020-08-26/[b827ebf3744c][2020-08-26T16-39-05Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0][]-1735.flac,[b827ebf3744c][2020-08-26T16-39-05Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0][]-1735
2020-08-30/[b827ebbc6e34][2020-08-30T16-44-05Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-181.flac,[b827ebbc6e34][2020-08-30T16-44-05Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-181
2020-08-25/[b827ebb954cd][2020-08-25T16-48-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-1164.flac,[b827ebb954cd][2020-08-25T16-48-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-1164
2020-10-26/[b827ebd63759][2020-10-26T05-22-16Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0].flac,[b827ebd63759][2020-10-26T05-22-16Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0]
2020-08-31/[b827eb0a63c9][2020-08-31T03-39-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-402.flac,[b827eb0a63c9][2020-08-31T03-39-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-402
2020-08-29/[b827ebb954cd][2020-08-29T02-16-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-550.flac,[b827ebb954cd][2020-08-29T02-16-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-550
2020-08-28/[b827ebb954cd][2020-08-28T16-19-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-1199.flac,[b827ebb954cd][2020-08-28T16-19-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-1199
2020-08-25/[b827eb0a63c9][2020-08-25T11-28-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-538.flac,[b827eb0a63c9][2020-08-25T11-28-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-538
2020-09-02/[b827eb0a63c9][2020-09-02T04-00-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-449.flac,[b827eb0a63c9][2020-09-02T04-00-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-449
2020-08-31/[b827ebb954cd][2020-08-31T18-07-05Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-1476.flac,[b827ebb954cd][2020-08-31T18-07-05Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-1476
2020-09-01/[b827ebb954cd][2020-09-01T11-29-05Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-959.flac,[b827ebb954cd][2020-09-01T11-29-05Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-959
2020-08-26/[b827eb712b1a][2020-08-26T06-40-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-9.flac,[b827eb712b1a][2020-08-26T06-40-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-9
2020-10-29/[b827ebd63759][2020-10-29T00-20-25Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0].flac,[b827ebd63759][2020-10-29T00-20-25Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0]
2020-10-26/[b827ebd63759][2020-10-26T10-27-17Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0].flac,[b827ebd63759][2020-10-26T10-27-17Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0]
2020-08-22/[b827ebb954cd][2020-08-22T22-27-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-78.flac,[b827ebb954cd][2020-08-22T22-27-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-78
2020-08-28/[b827ebb954cd][2020-08-28T13-06-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-985.flac,[b827ebb954cd][2020-08-28T13-06-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-985
2020-10-24/[b827ebd63759][2020-10-24T23-05-01Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0].flac,[b827ebd63759][2020-10-24T23-05-01Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0]
2020-09-01/[b827eb0a63c9][2020-09-01T01-23-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-405.flac,[b827eb0a63c9][2020-09-01T01-23-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-405
2020-08-27/[b827ebb954cd][2020-08-27T16-05-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-1009.flac,[b827ebb954cd][2020-08-27T16-05-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-1009
2020-08-27/[b827ebf3744c][2020-08-27T21-04-04Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0][]-37.flac,[b827ebf3744c][2020-08-27T21-04-04Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0][]-37
2020-08-29/[b827ebb954cd][2020-08-29T15-46-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-2357.flac,[b827ebb954cd][2020-08-29T15-46-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-2357
2020-10-28/[b827ebd63759][2020-10-28T01-31-15Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0].flac,[b827ebd63759][2020-10-28T01-31-15Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0]
2020-10-29/[b827ebd63759][2020-10-29T06-07-24Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0].flac,[b827ebd63759][2020-10-29T06-07-24Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0]
2020-08-28/[b827ebb954cd][2020-08-28T11-48-05Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-844.flac,[b827ebb954cd][2020-08-28T11-48-05Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-844
2020-10-20/[b827ebd63759][2020-10-20T16-00-22Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0].flac,[b827ebd63759][2020-10-20T16-00-22Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0]
2020-08-30/[b827ebb954cd][2020-08-30T12-38-05Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-1788.flac,[b827ebb954cd][2020-08-30T12-38-05Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-1788
2020-08-22/[b827eb712b1a][2020-08-22T12-29-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-1048.flac,[b827eb712b1a][2020-08-22T12-29-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-1048
2020-10-18/[b827ebd63759][2020-10-18T14-00-07Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0].flac,[b827ebd63759][2020-10-18T14-00-07Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0]
2020-08-27/[b827eb452ccb][2020-08-27T11-58-04Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0][]-61.flac,[b827eb452ccb][2020-08-27T11-58-04Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0][]-61
2020-08-27/[b827ebf3744c][2020-08-27T20-45-04Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0][]-29.flac,[b827ebf3744c][2020-08-27T20-45-04Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0][]-29
2020-08-27/[b827eb0a63c9][2020-08-27T07-03-05Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-503.flac,[b827eb0a63c9][2020-08-27T07-03-05Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-503
2020-08-30/[b827eb0a63c9][2020-08-30T14-26-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-1064.flac,[b827eb0a63c9][2020-08-30T14-26-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-1064
2020-10-20/[b827ebd63759][2020-10-20T06-01-29Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0].flac,[b827ebd63759][2020-10-20T06-01-29Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0]
2020-08-28/[b827ebb954cd][2020-08-28T17-43-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-1243.flac,[b827ebb954cd][2020-08-28T17-43-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-1243
2020-08-30/[b827eb0a63c9][2020-08-30T10-59-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-842.flac,[b827eb0a63c9][2020-08-30T10-59-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-842
2020-10-29/[b827ebd63759][2020-10-29T02-15-15Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0].flac,[b827ebd63759][2020-10-29T02-15-15Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0]
2020-10-29/[b827ebd63759][2020-10-29T23-25-15Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0].flac,[b827ebd63759][2020-10-29T23-25-15Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0]
2020-08-26/[b827ebb954cd][2020-08-26T19-13-05Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-2.flac,[b827ebb954cd][2020-08-26T19-13-05Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-2
2020-08-23/[b827eb39963e][2020-08-23T05-02-04Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0][]-2371.flac,[b827eb39963e][2020-08-23T05-02-04Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0][]-2371
2020-08-28/[b827ebf3744c][2020-08-28T17-40-05Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0][]-2007.flac,[b827ebf3744c][2020-08-28T17-40-05Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0][]-2007
2020-08-26/[b827ebbc6e34][2020-08-26T02-39-05Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-1456.flac,[b827ebbc6e34][2020-08-26T02-39-05Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-1456
2020-08-30/[b827ebbc6e34][2020-08-30T18-38-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-335.flac,[b827ebbc6e34][2020-08-30T18-38-04Z][manual][---][de313d12d7f31937615be80cc47a1ad9][]-335
2020-08-31/[b827ebf3744c][2020-08-31T16-34-04Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0][]-1483.flac,[b827ebf3744c][2020-08-31T16-34-04Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0][]-1483
2020-10-25/[b827ebd63759][2020-10-25T18-00-16Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0].flac,[b827ebd63759][2020-10-25T18-00-16Z][manual][---][4edbade2d41d5f80e324ee4f10d401c0]
